Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,210,0,97,124.54602380952396,63.035500000001576,450.02290000000045,16240.0,2.371769001886566,0.0,98,100,100,120,250,290,410,440,450,450,450
GET,/2023/06/15/post2/,210,0,99,128.62695238095225,65.53370000000314,466.3376000000028,16184.0,2.371769001886566,0.0,99,100,100,120,280,320,400,460,470,470,470
GET,/2023/06/17/post1/,215,0,100.0,140.03137255813945,65.58719999999596,689.8699000000006,16184.0,2.428239692407675,0.0,100,100,120,200,310,350,410,410,690,690,690
GET,/2023/06/17/post3/,195,0,98,123.86114461538443,65.89069999999708,427.75439999999776,16184.0,2.2023569303232398,0.0,98,100,110,120,250,310,360,370,430,430,430
,Aggregated,830,0,99,129.42890759036146,63.035500000001576,689.8699000000006,16198.168674698794,9.374134626504047,0.0,99,100,110,130,260,320,400,430,690,690,690
