Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,387,0,98,118.70034677002575,65.87310000000457,469.71759999999915,16240.0,4.318264536972271,0.0,98,100,110,110,220,300,370,430,470,470,470
GET,/2023/06/15/post2/,390,0,98,120.76284051282047,66.5669000000122,483.9475999999969,16184.0,4.351739455863529,0.0,98,100,110,120,250,300,370,400,480,480,480
GET,/2023/06/17/post1/,347,0,98,116.18441729106677,66.61450000000002,472.36330000000135,16184.0,3.8719322850888327,0.0,98,100,110,110,200,310,350,370,470,470,470
GET,/2023/06/17/post3/,369,0,99,123.69130840108384,65.5403000000021,661.3988000000006,16184.0,4.117415023624724,0.0,99,100,110,120,260,310,370,410,660,660,660
,Aggregated,1493,0,98,119.88789524447418,65.5403000000021,661.3988000000006,16198.515740120563,16.659351301549357,0.0,98,100,110,110,230,310,360,400,630,660,660
