Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1505,0,28,26.71026290564106,15.000432999840996,195.70411599943327,24317.0,16.891330913548252,0.0,28,30,31,31,34,38,42,43,66,200,200
GET,/2023/06/15/post2/,1399,0,30,29.328899991428088,17.011490000186313,196.2239580007008,27747.0,15.701642490401332,0.0,30,33,34,35,38,42,46,47,68,200,200
GET,/2023/06/17/post1/,1505,0,30,28.838948922254662,16.67642899974453,59.13987599979009,23601.0,16.891330913548252,0.0,30,32,33,34,37,40,44,46,59,59,59
GET,/2023/06/17/post3/,1519,0,30,29.383310894008375,16.785206999884394,197.03887600007874,23412.0,17.048459573209165,0.0,30,33,34,35,37,42,45,47,200,200,200
,Aggregated,5928,0,29,28.553634301111643,15.000432999840996,197.03887600007874,24712.79875168691,66.532763890707,0.0,29,32,33,34,37,40,45,46,68,200,200
