Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1488,0,25,25.73352707794381,15.330221000112942,66.06093999926088,24317.0,16.699908308600225,0.0,25,29,30,31,33,37,40,43,66,66,66
GET,/2023/06/15/post2/,1453,0,28,28.738228707508714,17.299805999755336,245.85200099954818,27747.0,16.307101325535033,0.0,28,32,34,34,37,40,44,46,74,250,250
GET,/2023/06/17/post1/,1460,0,27,28.286814912321024,16.80800000031013,246.52352399971278,23601.0,16.38566272214807,0.0,27,32,33,34,36,40,44,47,73,250,250
GET,/2023/06/17/post3/,1506,0,27,28.21252965139012,16.837440000017523,58.82241499966767,23412.0,16.901923328462324,0.0,27,32,33,34,36,39,43,45,53,59,59
,Aggregated,5907,0,27,27.735729478749345,15.330221000112942,246.52352399971278,24753.00812595226,66.29459568474566,0.0,27,31,33,33,36,39,43,45,72,250,250
