Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1461,0,26,26.27504357014808,15.171592000115197,80.53063999977894,24317.0,16.399137817452562,0.0,26,29,30,31,34,37,42,43,80,81,81
GET,/2023/06/15/post2/,1492,0,28,28.71725960992797,17.073939000511018,77.38776600035635,27747.0,16.747100358411515,0.0,28,32,34,34,37,40,44,46,70,77,77
GET,/2023/06/17/post1/,1522,0,27,28.478749143242123,16.815782999401563,80.48127900019608,23601.0,17.083838301275016,0.0,27,32,33,34,37,40,43,46,79,80,80
GET,/2023/06/17/post3/,1431,0,27,28.64404736267415,16.84293499965861,80.78331499928026,23412.0,16.06239987458906,0.0,27,32,33,34,36,39,44,45,81,81,81
,Aggregated,5906,0,27,28.03391093227224,15.171592000115197,80.78331499928026,24779.70792414494,66.29247635172815,0.0,27,31,33,34,36,39,43,46,80,81,81
