Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,267,0,120.0,155.14880299625457,80.92659999999796,1047.9751000000022,24317.0,3.009577163822768,0.0,120,130,140,150,280,360,400,760,1000,1000,1000
GET,/2023/06/15/post2/,294,0,120.0,152.04003775510247,81.05919999999855,860.8401999999984,27747.0,3.3139164275801267,0.0,120,130,140,150,290,340,450,490,860,860,860
GET,/2023/06/17/post1/,283,0,120.0,146.9681109540632,85.98039999999685,407.7446000000009,23601.0,3.189926357160462,0.0,120,130,150,150,270,310,360,400,410,410,410
GET,/2023/06/17/post3/,333,0,120.0,149.5214687687687,84.6108000000001,841.8459000000009,23412.0,3.7535175863407555,0.0,120,130,140,150,270,320,390,440,840,840,840
,Aggregated,1177,0,120.0,150.81319116397614,80.92659999999796,1047.9751000000022,24745.570093457944,13.266937534904113,0.0,120,130,140,150,280,330,400,470,860,1000,1000
