Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,283,0,130.0,182.15868586572438,82.29520000000434,724.1354999999992,24317.0,2.381761155201203,0.0,130,150,190,200,380,440,540,640,720,720,720
GET,/2023/06/15/post2/,295,0,140.0,202.29904440677956,81.34779999998898,1705.7338,27747.0,2.482754561075459,0.0,140,160,200,270,420,480,510,720,1700,1700,1700
GET,/2023/06/17/post1/,303,0,140.0,210.66145049504908,84.28270000000282,1706.2388,23601.0,2.550083498324963,0.0,140,160,200,310,430,480,610,690,1700,1700,1700
GET,/2023/06/17/post3/,293,0,140.0,216.13743651877135,82.08750000000009,1707.6711000000003,23412.0,2.4659223267630828,0.0,140,170,210,360,460,490,640,690,1700,1700,1700
,Aggregated,1174,0,140.0,203.05606013628616,81.34779999998898,1707.6711000000003,24768.22402044293,9.880521541364708,0.0,140,160,200,270,430,480,600,690,1700,1700,1700
