Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1688009924,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1688009925,5,,Aggregated,0.000000,0.000000,420,420,640,640,640,640,640,640,640,640,640,3,0,420.0,489.7425333333335,414.7394,638.3576000000002,24200.333333333332
1688009926,10,,Aggregated,0.000000,0.000000,410,420,640,1200,1200,1200,1200,1200,1200,1200,1200,10,0,190.0,455.8600499999999,140.0857999999996,1162.9265,25130.4
1688009927,20,,Aggregated,0.000000,0.000000,150,190,420,640,1200,1200,1200,1200,1200,1200,1200,15,0,150.0,346.2825799999998,126.03459999999967,1162.9265,24614.2
1688009928,25,,Aggregated,0.000000,0.000000,280,280,410,420,1200,1200,1200,1200,1200,1200,1200,20,0,190.0,329.59435999999994,126.03459999999967,1162.9265,24878.6
1688009929,30,,Aggregated,5.000000,0.000000,150,280,280,410,640,1200,1200,1200,1200,1200,1200,25,0,150.0,284.2083519999999,97.3702000000003,1162.9265,24828.24
1688009930,35,,Aggregated,5.000000,0.000000,140,190,280,290,640,1200,1200,1200,1200,1200,1200,30,0,130.0,256.5529366666666,97.3702000000003,1162.9265,24794.666666666668
1688009931,40,,Aggregated,5.000000,0.000000,150,280,350,350,420,1200,1200,1200,1200,1200,1200,35,0,150.0,269.7153914285714,97.3702000000003,1162.9265,24919.97142857143
1688009932,45,,Aggregated,5.000000,0.000000,140,280,350,350,420,1200,1200,1200,1200,1200,1200,40,0,130.0,247.30112749999995,83.96139999999974,1162.9265,25009.225
1688009933,50,,Aggregated,5.000000,0.000000,130,190,280,350,410,640,1200,1200,1200,1200,1200,45,0,130.0,232.54737777777768,83.96139999999974,1162.9265,25082.844444444443
1688009934,55,,Aggregated,5.000000,0.000000,140,280,310,350,410,640,1200,1200,1200,1200,1200,52,0,140.0,239.55910961538453,83.96139999999974,1162.9265,25080.28846153846
1688009935,60,,Aggregated,5.000000,0.000000,130,190,290,310,350,480,1200,1200,1200,1200,1200,61,0,130.0,221.77117868852446,83.96139999999974,1162.9265,25158.67213114754
1688009936,65,,Aggregated,5.000000,0.000000,130,150,280,310,350,480,1200,1200,1200,1200,1200,67,0,130.0,211.5704791044775,83.96139999999974,1162.9265,25090.059701492537
1688009937,70,,Aggregated,5.900000,0.000000,130,180,290,310,350,480,1200,1200,1200,1200,1200,77,0,130.0,215.73863116883106,83.96139999999974,1162.9265,25077.090909090908
1688009938,75,,Aggregated,5.700000,0.000000,130,160,280,310,350,420,1200,1200,1200,1200,1200,84,0,130.0,205.74909404761888,83.01170000000013,1162.9265,25127.595238095237
1688009939,80,,Aggregated,5.800000,0.000000,130,160,280,290,350,420,1200,1200,1200,1200,1200,96,0,130.0,197.46422916666657,83.01170000000013,1162.9265,25014.427083333332
1688009940,85,,Aggregated,6.300000,0.000000,130,150,200,280,350,420,700,1200,1200,1200,1200,109,0,130.0,192.81738165137605,83.01170000000013,1162.9265,24980.954128440368
1688009941,90,,Aggregated,6.600000,0.000000,130,140,170,280,350,410,700,1200,1200,1200,1200,121,0,130.0,184.67973801652883,83.01170000000013,1162.9265,25035.413223140495
1688009942,95,,Aggregated,7.200000,0.000000,120,140,160,280,350,410,700,1200,1200,1200,1200,128,0,120.0,179.99992578124989,83.01170000000013,1162.9265,25011.53125
1688009943,100,,Aggregated,8.000000,0.000000,130,140,160,280,350,420,700,1200,1200,1200,1200,141,0,130.0,182.54334609929066,83.01170000000013,1162.9265,25001.751773049644
1688009944,105,,Aggregated,8.700000,0.000000,120,140,150,190,350,420,640,1200,1200,1200,1200,158,0,120.0,175.31883291139232,83.01170000000013,1162.9265,24954.53164556962
