Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1687538591,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1687538592,10,,Aggregated,0.000000,0.000000,410,410,410,470,470,470,470,470,470,470,470,10,0,410.0,422.58213000000006,408.28599999999994,467.2733,24554.3
1687538593,20,,Aggregated,0.000000,0.000000,410,410,410,410,470,470,470,470,470,470,470,20,0,270.0,291.10686,132.34889999999976,467.2733,25021.25
1687538594,40,,Aggregated,0.000000,0.000000,190,270,410,410,410,470,470,470,470,470,470,30,0,150.0,240.89349333333334,120.33560000000021,467.2733,24997.5
1687538595,50,,Aggregated,10.000000,0.000000,410,410,430,430,460,470,540,540,540,540,540,40,0,270.0,292.35152000000005,120.33560000000021,535.9504999999994,25115.45
1687538596,60,,Aggregated,10.000000,0.000000,190,410,410,430,450,470,540,540,540,540,540,50,0,190.0,264.414174,120.33560000000021,535.9504999999994,25033.76
1687538597,70,,Aggregated,10.000000,0.000000,180,270,410,430,430,470,470,540,540,540,540,60,0,170.0,242.88514500000005,120.33560000000021,535.9504999999994,25239.7
1687538598,80,,Aggregated,10.000000,0.000000,190,400,410,410,430,460,470,540,540,540,540,73,0,190.0,259.4478863013699,110.24879999999993,535.9504999999994,25184.821917808218
1687538599,90,,Aggregated,10.000000,0.000000,180,390,410,410,430,450,470,540,540,540,540,84,0,180.0,245.65434880952384,110.24879999999993,535.9504999999994,25058.035714285714
1687538600,100,,Aggregated,10.000000,0.000000,170,220,400,410,430,450,470,540,540,540,540,97,0,170.0,231.62576082474243,110.24879999999993,535.9504999999994,24974.340206185567
